publishedAt,authorDisplayName,textDisplay,likeCount
2024-09-22T17:33:20Z,@CestEl-i8n,"Mau cerita ehehe, denger lagu ini dari seseorang yang mungkin dia ga terlalu peduli sama akuuu yang ada disekitarnya denger ini jadi inget dia mulu. Suka banget liat senyum sama suaranya yang lembutnya masyaallah ehehe (tapi jangan nyanyi plis). Mungkin kalo orangnya sadar aku cuma mau bilang, aku punya bahu buat bersandar punya tempat buat cerita. Bentar lagi udah gabisa jumpa, tapi dimanapun dia berada semoga tuhan selalu ngejaga kesehatannya dan mempermudah segala kesulitannya🙌(tiap hari dia keliatan cape banget kasian ehehe) pengen ngasi semangat tapi gaada nyali😅",3
2024-09-22T17:23:53Z,@dinalatifah4225,Gabisa bernadya blm lewat satu minggu dia udh ada pengganti,1
2024-09-22T16:37:49Z,@jimmikz2394,Sedang di fase ini 😔,1
2024-09-22T16:17:03Z,@INDRIYANI-vv8cc,"Niatnya hanya dijadikan pelampiasan sekarang malah disatukan dg ikatan, tapi cintanya tidak se excited dulu.. ini cinta ato apaa ?",1
2024-09-22T15:46:23Z,@radityaris3478,Belum mewing satu bulan,1
2024-09-22T14:42:55Z,@syahrezanastyakshan7045,Setidak kamu pernah jadi alasankan ku banyak bersyukur mootek,1
2024-09-22T14:10:40Z,@kirinnnnubia9162,bernadya harus tau <br>laki-laki baru merasakan kehilangan justru ketika ia sudah ada sosok yg baru. tapi tidak senyaman yg dulu 😢,1
2024-09-22T14:04:35Z,@ilham63446,"<a href=""https://www.youtube.com/watch?v=xQIuQjV1DJg"">https://youtu.be/xQIuQjV1DJg?si=EwLjWzvAtEGiC8cz</a>",1
2024-09-22T13:37:21Z,@raninurlaela4653,bernadya ngajak berantem,1
2024-09-22T12:48:29Z,@WildDamn-e5z,"Ga semua cowok itu brengsek ya,, gue bukan pick me yaa, tpi jujur gue masih gagal move on , udh 7 tahun nih ga tau smpe kpann",1
2024-09-22T12:20:07Z,@kikyNababan,"buat komen yg bilang cowo cepat bahagia kembali lgi,nih baca ya cowo juga sakit tapi ga seberisik cw karna cowo ga mau sakit hatinya didengar org lain",1
2024-09-22T12:05:46Z,@ardianfirmansyah4597,Gw 365 hari sih ga sebulan,1
2024-09-22T12:03:17Z,@SulviaPrilianti,"Untung dulu belum ada ni lagu,,,,,belum kelar sama aku ajha dya udah ada yg baru,,,,boro boro nyampe sebulan😂😂😂😂bisa mewek lebih lama kalo udah ada lagu ini di th 2019😅😅",1
2024-09-22T11:58:26Z,@sitinahdhiyah1638,Olivia recd versi indo :&#39;),1
2024-09-22T11:56:59Z,@DewaAngga-h1l,😢😢,1
2024-09-22T09:51:17Z,@themoonrabbits,"FAAAAK ERIC. FAK FAK FAK. SEMALEM LU BILANG I LOVE YOU KE GUE, NGAJAK GUE BALIKAN, TAPI HARI INI BILANG KALO MAU NYOBA DEKETIN ORANG LAIN? WKWKWMKWKWKWKWKWKWK KOCAKKKKKK.",1
2024-09-22T09:39:10Z,@cristinamanurung2101,Yaaa Ela gue kira lagu muncul trus di tik tok😂😂😂<br><br>Teryta kisah ku 😢😢😭😭😭😭,1
2024-09-22T09:28:05Z,@ocelyn8765,Si cowonya dengarin &quot;bukan orangnya juicy luicy&quot; Makanya senyumnya lwbih lepas😂😂,2
2024-09-22T09:08:34Z,@prasagustian7052,D,1
2024-09-22T07:23:21Z,@nirmalawidiantisari752,.,0
2024-09-22T05:56:44Z,@RahmadJoko,"2 bulan setelah dia memutuskan untuk berpisah, dia langsung menikah dengan teman kantornya. Sedangkan aku di sini? Sudah 1 tahun lebih masih mencoba cari cara biar tetap waras.",1
2024-09-22T05:34:42Z,@AdungHerkules,Nad kemarin dia balik lagi dia minta balik ke rumah dulu lagi kata aku udah gak bisa karna rumah itu udah di isi ayam sama anjing,0
2024-09-22T05:29:44Z,@MuhammadYuda-i7k,Sebenarnya laki&quot; itu lebih stres tapi kelihatan bahagia ajaa,0
2024-09-22T04:53:21Z,@diantiarasari5651,"Aku menjalani hubungan lebih dsri 6 th ,aku bener2 syok dia nggal respon apapun sementara namaku masih ada dibionya sumpah menyedihkan banget .Aku tahu sayang aku egois dan nggak kasih waktu buat hubungan ini sampek lupa punya kamu .Tapi aku tahu life must go on with u or without u but i hope we can repair that mistake",0
2024-09-22T04:05:10Z,@khasanah26,Kalau bisa jangan buru-buru<br>Kalau bisa jangan ada dulu😖😭,0
2024-09-22T03:04:56Z,@Zkyaja314,Langsung aku remix biar gak galou,0
2024-09-22T02:58:47Z,@mayafadilah8226,Udah mau tiga tahun masih betah sendiri after breakup❤,0
2024-09-22T01:54:10Z,@umikhasanah7710,POV cewe kalo sakit hati:<br>Nangis➡️nangis➡️nangis➡️rawat diri➡️cantik➡️banyak yg suka(tpi kitanya engga krn trauma),0
2024-09-22T01:48:34Z,@AgataMeica,Teruntuk mu @acacia .sampai kapan pun .kalo kamu butuh aku bakalan terbuka untuk kamu.karna kamu ada cinta pertama gue jika kamu butuh aku bakalan siap dengerin isi hati kamu,0
2024-09-22T01:46:23Z,@reviewanythings4203,"8th pacaran , dia ninggalin gue gitu aja , dan dia biasa aja . Sedangkan gue setengah mati tiap hari setress kepikiran . Tiap hari kangen , tiap hari berusaha ngechat dia , dianya b aja , dan gue kaya mikir , kok dia bisa giniin gue Setega ini anjirr.",0
2024-09-22T01:35:39Z,@lilynco4785,SAKIT YA..😢😢,1
2024-09-22T01:31:17Z,@KingGorgon,Lirik liriknya penuh arti 🥰,0
2024-09-22T00:11:41Z,@Jojo-wy9ey,@elisicha_,0
2024-09-21T20:05:52Z,@raffincaesarmeizi,"Untuk saya dan semua manusia di bumi yg sedang merasakan hal hal berat , keluarga , ekonomi persahabatan dan percintaan, semoga kalian tetep kuat dan baik baik saja yah 😢",12
2024-09-22T16:42:13Z,@ammarafifh5715,Di kerjaan lagi ada masalah<br>Di percintaan kandas😂,0
2024-09-21T17:49:39Z,@sugiyantoth2932,Bernadya: Belum genap 1 bulan...<br><br>Jamrud: Aku telat 3 bulan,0
2024-09-21T17:35:58Z,@djisran,info tye,0
2024-09-21T17:31:13Z,@tabahfaris8023,"Ngga tau,udah lama ngga ngerasain apa itu cinta",0
2024-09-21T15:49:18Z,@CutRikaAyuAmelia,❤❤❤❤❤❤❤❤❤❤😂,0
2024-09-21T12:59:26Z,@younglexxc,"udh satu tahun yang lalu,aku kemana aja",1
2024-09-21T12:38:58Z,@wongstroke3116,"sudah lebih satu bulan,dijanjikan mau dibayarkn tp ah sudahlah... nasip pegawai rendahan... 😢",0
2024-09-21T12:22:40Z,@desinuri7664,Jadi inget pasca putus.. sakitnya masih kerasa sampe sekarang. Pdhl sekarang dah nikah dan punya anak. Tapi masih aku sisihkan sedikit kenangan dari proses patah hati pertama. 😊😊😊.. kalo inget ada sedihnya ada bangganya. Ternyata lewat juga.,0
2024-09-21T12:06:39Z,@kalamanusia-n2v,w kira danilla tadi,0
2024-09-21T10:19:09Z,@HebekJoss,Lagu nya sama banget sama kisahh kuu😌,0
2024-09-21T10:00:50Z,@dinawdynt7800,"Nad , gw anak pertama yg menanggung semua beban nad , setiap masalah gw hadapin sendiri nad , tapi kali ini bener2 gw kayak gak bisa nad , udah nyoba pasrahin semua ke tuhan nad , semua orang ngejauhin gw termasuk keluarga gw sama saudara2 gw sendiri nad , btw ini pakek hpnya pacar karna hp gw rusak nad , cuma pacar gw yg ngesupport gw skrng ini nad , ya calon istri gw , gw minta doanya yaa bulan februari 2025 gw nikah nad , semoga gw bisa mengusahakan semuanya sendiri nad , kadang gw ragu sama kemampuan gw sendiri , tapi doi gw selalu ngesupport gw nad , terima kasih telah nyiptaiin lagu ini nad , untungnya bumi masih berputar , gw sedikit bisa menerima keadaan yg sulit ini nad , love u nad , love u calon istri ku 🤍🤍",0
2024-09-21T09:56:51Z,@putriapriliayusana4376,Semoga kau rasoke apo yg aku rasoke,0
2024-09-21T09:38:12Z,@febbyhanata184,sept 2024 hadir,0
2024-09-21T09:30:00Z,@shelyadiana9815,"senyumku lepas, aku baik baik saja. karena sakitku nyatanya ketika bersamamu, dan selama itu dengan ketidaksadaranku aku sudah melupakanmu. i’msorry",0
2024-09-21T06:07:41Z,@intanmaharani357,Ditunggu jawaban dari lagu ini pasti bagus 😉,0
2024-09-21T05:05:11Z,@pey.Chan_,"Ringkasan<br>Lirik<br>Video<br>Dengarkan<br>Belum ada satu bulan<br>Ku yakin masih ada sisa wangiku di bajumu<br>Namun, kau tampak baik saja<br>Bahkan senyummu lebih lepas<br>Sedang aku di sini hampir gila<br>Kita tak temukan jalan<br>Sepakat akhiri setelah beribu debat panjang<br>Namun kau tampak baik saja<br>Bahkan senyummu lebih lepas<br>Sedang aku di sini belum terima<br>Bohongkah tangismu sore itu di pelukku?<br>Nyatanya pergiku pun tak lagi mengganggumu<br>Apa sudah ada kabar lain yang kautunggu?<br>Sudah adakah yang gantikanku<br>Yang khawatirkanmu setiap waktu<br>Yang cerita tentang apa pun sampai hal-hal tak perlu<br>Kalau bisa, jangan buru-buru<br>Kalau bisa, jangan ada dulu<br>Baru lewat satu bulan<br>Kemarin ulang tahunku tak ada pesan darimu<br>Tak apa, mungkin kau lupa<br>Atau sudah ada hati yang harus kaujaga<br>Sudah adakah yang gantikanku<br>Yang kauantar-jemput setiap Sabtu<br>Yang selalu ingatkan untuk pakai sabuk pengamanmu<br>Kalau bisa, jangan buru-buru<br>Sudah adakah yang gantikanku<br>Yang khawatirkanmu setiap waktu<br>Yang cerita tentang apa pun sampai hal-hal tak perlu<br>Kalau bisa, jangan buru-buru<br>Kalau bisa, jangan ada dulu<br>Hu-hu-uh<br>Hu-uh",0
2024-09-21T04:26:57Z,@inisayalistia,untungnya • tidak tau lagu ini dr dulu klo tau aku bisa melow😂,0
2024-09-21T04:17:07Z,@fizzanada2717,naddddd kmu cantikk bgtttttt semangat berkarya nadyaaa,0
2024-09-21T04:12:51Z,@erakiessara,Cowo nya :  &quot;piano lo ketinggalan di taman noh &quot;,1
2024-09-21T03:57:39Z,@paijo8598,Bernadya ni kayak tulus versi cewek ga sih? adem bener suaranya,0
2024-09-21T03:35:15Z,@galldecr,"Apapun kutemani, asal jangan mencari kenyamanan di orang lain.<br>Terimakasih",1
2024-09-21T02:43:03Z,@muhammadilham2122,"Lagu buat cewek cewek yang paling merasa di sakiti, paling benar dan egois, padahal yang meninggal kan dia, tanpa sedikit pun memikirkan perasaan pria yang mecintainya, 🖕",0
2024-09-21T02:22:18Z,@muhagung7904,"laki-laki tak pernah mengumbar kesedihan nya, dia tertawa di luar namun menangis di dalam :)",0
2024-09-21T02:01:01Z,@AzisSabaya,Klo pacaran mah... Cowok 3 detik setelah putus mah happy... Beda klo cewek.. udah di tidurin di ludahin... Kasihan suaminya kelak... Dapat jodoh wanita yg menjual gratisan kepada orang lain yg hanya modal  ucapan aku sayang kamu,0
2024-09-21T01:03:31Z,@klikdong3289,Nad hari ini aku mau ketemu keluarga si doi doain semoga semua lancar,0
2024-09-20T23:00:33Z,@IkaCahyati-q7k,gue banget,0
2024-09-20T22:34:06Z,@DinosaurusTerbaik,Liriknya maskulin banget.  Btw,0
2024-09-20T18:50:05Z,@venessanofiando,Nadanya agak vibe anime2 jadul tp ga inget apa,0
2024-09-20T18:54:49Z,@venessanofiando,Akazukin Cha Cha,0
2024-09-20T18:34:32Z,@dhaaqmh,"Lagunya related ama kisahku tapi povku si senyum lepas, emm",0
2024-09-20T18:08:12Z,@lukisaputra6185,Menyedihkan hwaaaa,0
2024-09-20T18:06:15Z,@bd.cahyono,Suatu saat nanti (5-10 tahun mendatang) lagu ini akan jadi saksi.,0
2024-09-20T16:56:12Z,@DidikPrasetio-kc1eg,😇,0
2024-09-20T16:10:45Z,@iyanafiyan803,"itu piano yang dideket danau ngangkatnya berapa orang yak ?, terus itu ngangkatnya pake mobil pick up kah, dan yang paling penting itu piano siapa yang dibawa kesitu nanti kalau orang yang punya nyariin gimana ya ?",0
2024-09-20T15:51:21Z,@mynameisbastian5113,kok kalian pada gak ngeh sih ini lagu tipikal lirik lagu yang dibuat AI sih??😆😆,1
2024-09-20T14:59:21Z,@ysqil,"Nad,aku pernah jatuh cinta sama seseorang yang pertama kali aku suka belum ada satu bulan kisah cintaku itu kandas. itu terjadi saat aku kelas 3 sma awalnya aku suka karena ada banyak yang menjodoh jodohkanku dengan dia teman cowok maupun cewek. namun saat hampir lulus tepat saat kita 1 angkatan melakukan study tour ke bromo malang dan jogja aku menggunakan semua kesempatan yang ada untuk mendekatinya mulai dari memberikan coklat memberikan sapa namun dia bereaksi seperti ingin membalas cintaku namun pada akhirnya di akhir dari study tour tepatnya di jatim park 1 di melakukan foto bareng bersama banyak cowok lainya namun ada 1 cowok yang terlihat spesial baginya setelah aku melihatnya sepertinya ini sudah waktunya untuk aku sadar bahwa perasaanku ini hanyalah satu sisi padahal aku foto bareng juga sama dia namun tatapan matanya terlihat berbeda dengan saat dia foto dengan cowok itu setelah study tour kita pergi ke sekolah seperti biasa dan aku sampai sekarang masih tidak berani mengungkapkan perasaan ku kepadanya sampai pada akhirnya aku melihatnya duduk bersama cowok itu tertawa terbahak bahak senyumnya terlihat fatamorgana bagiku. sebenarnya aku senang melihatnya senyum dengan manis namun ternyata dia lebih bahagia denganya. sebelumnya aku sudah berusaha maksimal untuk membuatnya bahagia dan tersenyum namun senyumnya itu beda saat ia tersenyum dengan lelaki itu. pada akhirnya aku tidak pernah mengungkapkan perasaanku.thanks nad telah membantuku move on love you from cileungsi &lt;3",1
2024-09-20T14:58:52Z,@ikaaphioll8454,💗,0
2024-09-20T14:50:51Z,@fdlly,"apa yang gaada di aku sehingga kmu mencarinya di lelaki lain?<br>kmu membawa aku selama 2 tahun dan sejauh itu hanya untuk melihatmu selingkuh??<br>bahkan setelah kmu selingkuh, aku masih ingin berjudi dan menerima kmu kembali, tapi kenapa kmu malah kembali lagii sama dia?<br>am i not enough for u???",0
2024-09-20T14:49:31Z,@rezaadi5622,kenapa di kehidupan yang cuma satu kali ini saya g sama dia💔,1
2024-09-20T14:31:36Z,@nurlinda7982,"Untung nya lagu ini ada di saat umur gue menginjak angka 30. Sedih krna video klip 80%, 20% nya krna pengalaman pribadi, ampe axiety gue njir dlu wkwk",0
2024-09-20T14:02:03Z,@fathirafasyfirmansyah,Gue lebih suka lagu ini,0
2024-09-20T14:00:47Z,@tatakprasetyo6232,"Asal kalian tahu cowok itu tegar dari luar tapi tidak dengan dipikiran dan hatinya, jadi jangan ngira cowok gampang banget move on. PLAY VYCTIM KALIAN WANITA",0
2024-09-20T13:58:28Z,@mbelikadventures1993,&quot;kalau bisa jangan nyerang dulu lah&quot;,0
2024-09-20T13:42:35Z,@Bernadya2024,sedih banget lagu ini,0
2024-09-20T13:08:46Z,@Pedagang1984,"Nyatanya ga semua laki-laki mudah lupa dgn masa lalunya, kadang msh terlintas kenangan&#39;&#39; masa lalu, itu yg ku rasakan, setidaknya aku meninggalkan kesan&#39;&#39; yg baik untuk mereka yg pernah ku sayangi ❤<br>Sekarang pun aku sdh bahagia dgn keluargaku ❤",0
2024-09-20T12:47:53Z,@BarraMaliq,September 13 tahun lalu😢,0
2024-09-20T12:32:38Z,@devinanailamaharanilala4897,"nad aku cobe melepas rumah tangga yg aku jaga selama ini , bukan karna cape tapi karna terlalu banyak luka dan aku udah ga mau sakit lagi tapi ternyata lebih sakit skrng nad",0
2024-09-20T12:26:01Z,@hellencooking3623,Cowo maah kerasanya tar bbrp bulan kmudian..sok nelat,0
2024-09-20T12:17:02Z,@m.iqbalafif7731,Sakit bgt lagunya,0
2024-09-20T11:57:01Z,@Farzieq,"Sama banget apa yg gw rasain, waktu itu hub udh mulai ga baik2 aja krn mulai gak sepaham, pas dia ultah gw effort buat video ucapan dan kasih kado bahkan ketemuan buat kasih kue. Tapi pas gw ultah udh janjiab ketemuan pun di cancel h-1 sama dia, dan dia cuma ucapin di wa aja dan gak kasih kado ke gw, pdhl gw udh beli baju baru buat ketemuan di hari ultah gw itu🥲. Sakit bgt hikss pdhl gw effort tp dibales gitu🥹",0
2024-09-20T11:37:13Z,@abnkayi2081,Lagu biadap,0
2024-09-20T11:04:34Z,@retr0Xdedsec,i lost her,0
2024-09-20T10:47:29Z,@jerryanjora3953,"SEMUA FITNAH , GUE JALANIN HIDUP DENGAN PACAR GUE 6 TAHUN , BELUM 2 MINGGU DIA UDAH PACARAN 😂😂😂 FUCK",0
2024-09-20T10:37:58Z,@xenonfenom,Lagu apa ini?💔,0
2024-09-20T10:37:57Z,@xenonfenom,Lagu apa ini?💔,0
2024-09-20T10:37:23Z,@xenonfenom,Lagu apa ini?💔,0
2024-09-20T10:37:17Z,@xenonfenom,Lagu apa ini?💔,0
2024-09-20T10:12:42Z,@josephineirene8982,1 bln? 2th juga masih terasa sakitnya,0
2024-09-20T09:37:12Z,@rohbiru,Pada dasarnya pria wanita kalau sudah pakai hati&quot; pasti sama&quot; terluka hanya caranya berbeda<br>Wanita dengan tangis air mata<br>Pria dengan tangis di kepala (pikiran),0
2024-09-20T08:14:41Z,@AlmeeraKhanzaZoya,"Bernadya kenapa lagu ini nggak ada intronya, knp tiba2 belum ada satu bulaaannn 🥹",0
2024-09-20T08:12:04Z,@kudahitam-gi3gu,kesini gara2 oniel,0
2024-09-20T07:11:55Z,@ceetiene,ulang tahun aku ga kamu ucapin lagi ya 🥺,1
2024-09-20T05:58:57Z,@farrelfawwazs438,Sudahkah ada yang ganti karbu,0
2024-09-20T05:49:26Z,@mrcumee4629,Allahummasholi&#39;ala sayyidina Muhammad,0
2024-09-20T04:31:26Z,@nandauyeah,🙃,0
2024-09-20T03:39:15Z,@riyantii5156,gw sayang banget sama cowo yg setia yg slalu ada buat gw disamping gw,1
2024-09-20T03:14:08Z,@kacangsukro,Ketika gua tulus mencintai wanita kenapa hubungan nya selalu sebentar. Tapi ketika gua cinta karna rasa nafsu dan penasaran aja hubungan nya bisa sampai 3th 😢😢,0
2024-09-20T02:17:19Z,@auliarahmi6217,Ada Tyo sama Wibi anjayyyyy mantap 🤣,0
2024-09-20T01:49:55Z,@yayasannurulislam8124,"Nad, untungnya ada lagu kamu buat hari hari di kantor, makasih nad",0
2024-09-20T01:49:16Z,@MasG27,Lu ga salah kok bil emang perbedaan kasta kita aja yg terlalu jelas jalanin hari hari lu seperti biasa sebelum ada gua di hidup lu <br><br>Nanti kita ketemu lagi di versi terbaik dsri kita masing masing ya cantik:)<br><br>-𝙂.𝙉,0
2024-09-20T01:42:41Z,@MasG27,"Relate tapi gua versi cowo nya wkwk<br>Hubungan 3tahun slesai karna gua ngalah dengan pilihan keluarga padahal ngenalin dia ke keluarga gua itu effort banget,dengan herannya bertahun tahun berjalan gua masih stuck disini aja dan dia udah beberapa kali ganti pasangan hehehe",0
2024-09-20T00:33:45Z,@rissamulyani2,Tuan EL 🥹,0
2024-09-20T00:29:47Z,@arumiputri6574,"Aku minta maaf, tapi aku adalah senyum yang lepas itu🙃",0
2024-09-19T23:52:08Z,@abudclxvi,"buat yang masih bertanya tanya. kenapa cowo bisa secepat itu buat bangkit dari runtuhnya hubungan.<br><br>jawaban ada banyak. tapi beberapa hal yang terkait dengan jawaban akan coba saya jelaskan. pertama, ini soal insting. laki laki itu punya naluri atau inting untuk bertahan hidup. sebuah kondisi yang membuat dia kehilangan arti kehidupan akan segera di lawan karena itu adalah bentuk dari naluri atau insting. kedua cara cowo memang lebih sering menggunakan logika alami daripada perasaan.",0
2024-09-19T23:04:17Z,@pinjamduluseratus89,karena rasa cinta laki laki itu dari 100 ke 0. tapi rasa cinta perempuan itu dari 0 ke 100.makanya yg lebih susah move on perempuan,0
2024-09-19T22:48:21Z,@nabilakirana-h4b,belum ada 2 minggu aku uda asing dengan nya,0
2024-09-19T20:12:15Z,@choutank2203,"Ketika kamu belum bekerja hubungan kita 2tahun baik baik aja , setelah kamu dapat kerja baru 1 bulan udah bisa kamu jalan sama cowo lain",0
2024-09-19T19:47:34Z,@MileaAnanda,"Dari cici (Sri Rahayu), aku masih disini dengan perasaan yang sama tidak ada yang berubah sedikit pun, walaupun kamu sudah menikah setelah lebaran kemarin, maaf aku masih nunggu kamu kembali, 8 tahun ga sebentar hehe, btw lagu ini relate bgt kan. <a href=""http://www.youtube.com/results?search_query=%23bas"">#BAS</a>",0
2024-09-19T19:15:19Z,@fadlikhan7924,"Ini lagu untuk perempuan sebenarnya serasa kebalik kisahnya, dlu pernah pacaran tapi 2 bulan setelah putus dia sudah jalan sama laki2 lain 🙃",0
2024-09-19T17:11:06Z,@aishaazka-e1c,Related 😂,0
2024-09-19T17:05:47Z,@meirinapuspita7656,"I think it&#39;s just for fun, ternyata TIDAK , I&#39;m really in trouble right now💔",1
2024-09-19T15:17:04Z,@Mohji17,"Cowo bisa secara otomatis buat nge heal lukanya sendiri,kalo ditanya &quot;kok bisa secepat itu buat mulai lagi? Bisa ceria lagi,senyum lagi?&quot;,ya itu yg keliatannya aja, cowo bukan mahluk yg bisa secara gamblang ungkapin perasaan nya, memori bersama si cewek itu mungkin bakal terus ada,sampai lama kelamaan yg cuma diingat dari masa lalu itu cuma mukanya aja, suaranya lupa kaya gimana",0
2024-09-19T14:44:02Z,@mochamadsyauqysyukur6758,Aku baru ditinggal mantan ku 2 bulan lalu,0
2024-09-19T14:26:46Z,@Tryhandd,Nad udh lebih dri satu bulan dia blum balik lgi nad. :((,0
2024-09-19T14:17:00Z,@malikaindonesia7086,"Pernah ngalami ... tapi untungnya bumi masih berputar, untungnya ku tak pilih menyerah ... 😊",0
2024-09-19T13:56:03Z,@chacha_tandiva,satu kata buat cowoknya,0
2024-09-19T13:50:44Z,@Chandraynmynm,"Aku tau berapa kali pun kesempatan yang ku beri ke kamu, aku tidak akan pernah pantas.",0
2024-09-19T13:41:20Z,@BennyWijaya-j8h,Kisahku 🥲🥹😭,0
2024-09-19T11:25:56Z,@dwigendisrusmalika2620,orang bijak anggap sebagai bagian perjalanan hidup,0
2024-09-19T10:57:42Z,@AlvertaDez-j5z,Kade Gardens,0
2024-09-19T10:02:38Z,@ririnqoriyah6005,Blm.ada satu bulann...gajian abis ajah,0
2024-09-19T08:38:26Z,@rayhanfaizaqila3429,Buat user @azzahranur994<br><br>Itu lu ngetik begitu ngarang cerita berapa lama nyet?,0
2024-09-19T07:04:01Z,@뽀로로귀여운,🤍🤍🤍,0
2024-09-19T07:03:42Z,@beningpermata5025,selalu ngerasa bersalah kalo denger lagu ini☹️,0
2024-09-19T06:53:10Z,@akhidaistiqomah3890,"Pernah relate dengan lagu ini, ternyata diam2 sudah ditinggal tunangan, life after break up emg se hopeless itu🥺🥹",1
2024-09-19T06:23:03Z,@fibimaisye4976,Udh lewat 1 bulan  kok🙃,0
2024-09-19T06:02:50Z,@deosujatmiko,Cowok mu brengsek kan bernadya 😢,0
2024-09-19T05:30:14Z,@flora__1__a,here,0
2024-09-19T05:01:08Z,@dilaacallista6796,2018 kenal 2024 usai… Bogor-Padang😢😢😢😢,0
2024-09-19T03:28:16Z,@Pertamax7-HD,"malah baru tahu <a href=""UCkszU2WH9gy1mb0dV-11UJg/ygF1XpGUMMjk8gSDrI2wCx""></a>",0
